Label,Time (s),Sound pressure level (dB),Music ,Win,Heart rate(bpm),Emotional state
1,147.3584025000 ,-68.1922676900 ,0,1,72,Calm
1,147.4605398000 ,-57.0267027400 ,0,1,72,Calm
1,147.5670790000 ,-69.2628777400 ,0,1,72,Calm
1,147.6730150000 ,-55.4385237700 ,0,1,72,Calm
1,147.7751377000 ,-68.8445912100 ,0,1,72,Calm
1,147.8772594000 ,-68.0593772100 ,0,1,72,Calm
1,147.9838396000 ,-68.6314302400 ,0,1,72,Calm
1,148.0895719000 ,-41.4507726100 ,0,1,72,Calm
1,148.1939148000 ,-44.5291392500 ,0,1,72,Calm
1,148.3005739000 ,-43.9144060900 ,0,1,72,Calm
1,148.4062473000 ,-38.4023434600 ,0,1,72,Calm
1,148.5106412000 ,-37.4532336800 ,0,1,72,Calm
1,148.6173108000 ,-35.3348669000 ,0,1,72,Calm
1,148.7228767000 ,-36.3540601400 ,0,1,72,Calm
1,148.8273700000 ,-42.6384201100 ,0,1,72,Calm
1,148.9333395000 ,-51.4711679900 ,0,1,72,Calm
1,149.0395640000 ,-66.2068250500 ,0,1,72,Calm
1,149.1442538000 ,-67.2950482500 ,0,1,72,Calm
1,149.2509437000 ,-59.0891198700 ,0,1,72,Calm
1,149.3562360000 ,-54.5442457100 ,0,1,72,Calm
1,149.4608273000 ,-59.3185101200 ,0,1,72,Calm
1,149.5675064000 ,-64.9210940100 ,0,1,72,Calm
1,149.6729440000 ,-64.1503172100 ,0,1,72,Calm
1,149.7775043000 ,-67.3134518600 ,0,1,72,Calm
1,149.8841403000 ,-67.2488470200 ,0,1,72,Calm
1,149.9895723000 ,-64.8083359200 ,0,1,72,Calm
1,150.0943578000 ,-66.1464662300 ,0,1,72,Calm
1,150.2010045000 ,-65.2108785100 ,0,1,72,Calm
1,150.3062957000 ,-63.4127749800 ,0,1,72,Calm
1,150.4110533000 ,-67.1640078300 ,0,1,72,Calm
1,150.5177264000 ,-67.6927047400 ,0,1,72,Calm
1,150.6229860000 ,-66.9688568100 ,0,1,72,Calm
1,150.7278004000 ,-68.2752393100 ,0,1,72,Calm
1,150.8295694000 ,NaN,0,1,72,Calm
1,150.9353571000 ,-66.4766865400 ,0,1,72,Calm
1,151.0395851000 ,-69.2558495200 ,0,1,72,Calm
1,151.1445533000 ,-69.2440075900 ,0,1,72,Calm
1,151.2511541000 ,-67.8493085200 ,0,1,72,Calm
1,151.3571983000 ,-65.9788326000 ,0,1,72,Calm
1,151.4612885000 ,-65.6343160000 ,0,1,72,Calm
1,151.5678616000 ,-68.4572467200 ,0,1,72,Calm
1,151.6738088000 ,-67.9858965300 ,0,1,72,Calm
1,151.7780681000 ,-66.4392773600 ,0,1,72,Calm
1,151.8846984000 ,-67.4865733300 ,0,1,72,Calm
1,151.9904395000 ,-69.3995086200 ,0,1,72,Calm
1,152.0948114000 ,-70.6660973800 ,0,1,72,Calm
1,152.2013566000 ,-69.9659158500 ,0,1,72,Calm
1,152.3071489000 ,-69.8419410500 ,0,1,72,Calm
1,152.4115705000 ,-68.0643334100 ,0,1,72,Calm
1,152.5182484000 ,-68.4169093200 ,0,1,72,Calm
1,152.6237947000 ,-66.6614474000 ,0,1,72,Calm
1,152.7262694000 ,NaN,0,1,72,Calm
1,152.8283843000 ,-65.1917962900 ,0,1,72,Calm
1,152.9350173000 ,-70.6762896400 ,0,1,72,Calm
1,153.0404592000 ,-68.7735546700 ,0,1,72,Calm
1,153.1451320000 ,-68.4221535300 ,0,1,72,Calm
1,153.2517927000 ,-68.8632120200 ,0,1,72,Calm
1,153.3571840000 ,-68.2568664000 ,0,1,72,Calm
1,153.4617801000 ,-58.8817441100 ,0,1,72,Calm
1,153.5683957000 ,-65.6856214500 ,0,1,72,Calm
1,153.6738016000 ,-57.6203215600 ,0,1,72,Calm
1,153.7785330000 ,-67.2887737500 ,0,1,72,Calm
1,153.8851946000 ,-55.7860760200 ,0,1,72,Calm
1,153.9903436000 ,-68.9716440400 ,0,1,72,Calm
1,154.0952672000 ,-70.4751343800 ,0,1,72,Calm
1,154.2001580000 ,-68.9155903200 ,0,1,72,Calm
1,154.3068633000 ,-69.8380874200 ,0,1,72,Calm
1,154.4120135000 ,-69.4929370600 ,0,1,72,Calm
1,154.5188275000 ,-68.2293974400 ,0,1,72,Calm
1,154.6247216000 ,-69.4226979200 ,0,1,72,Calm
1,154.7288086000 ,-68.4754711900 ,0,1,72,Calm
1,154.8337274000 ,-68.7941154800 ,0,1,72,Calm
1,154.9403894000 ,-68.9776210700 ,0,1,72,Calm
1,155.0430730000 ,-68.3708454800 ,0,1,72,Calm
1,155.1449513000 ,-68.7504630200 ,0,1,72,Calm
1,155.2515096000 ,-68.4926637200 ,0,1,72,Calm
1,155.3578079000 ,-68.1486935300 ,0,1,72,Calm
1,155.4614408000 ,-68.5051580800 ,0,1,72,Calm
1,155.5679959000 ,-71.1273944100 ,0,1,72,Calm
1,155.6738225000 ,-70.1944404600 ,0,1,72,Calm
1,155.7777602000 ,-69.9852864900 ,0,1,72,Calm
1,155.8844765000 ,-70.1758310100 ,0,1,72,Calm
1,155.9902592000 ,-71.4276267400 ,0,1,72,Calm
1,156.0945746000 ,-69.6187076000 ,0,1,72,Calm
1,156.2012253000 ,-64.5737854700 ,0,1,72,Calm
1,156.3078197000 ,-63.3993619000 ,0,1,72,Calm
1,156.4112605000 ,-65.2951355000 ,0,1,72,Calm
1,156.5178623000 ,-69.1436984400 ,0,1,72,Calm
1,156.6245001000 ,-71.7370341500 ,0,1,72,Calm
1,156.7278951000 ,-70.4391594800 ,0,1,72,Calm
1,156.8337885000 ,-67.9193118000 ,0,1,72,Calm
1,156.9404745000 ,-65.7137317800 ,0,1,72,Calm
1,157.0424988000 ,-71.0384477500 ,0,1,72,Calm
1,157.1445548000 ,-67.9837524400 ,0,1,72,Calm
1,157.2508371000 ,-69.9127686100 ,0,1,72,Calm
1,157.3575113000 ,-70.7740529600 ,0,1,72,Calm
1,157.4612302000 ,-67.4083928400 ,0,1,72,Calm
1,157.5637287000 ,-68.9898665800 ,0,1,72,Calm
1,157.6703992000 ,-70.8827677000 ,0,1,72,Calm
1,157.7759208000 ,-71.3631075000 ,0,1,72,Calm
1,157.8825640000 ,-71.9514987100 ,0,1,72,Calm
1,157.9891917000 ,-71.4180093600 ,0,1,72,Calm
1,158.0947602000 ,-72.1030049800 ,0,1,72,Calm
1,158.2013730000 ,-71.0741204100 ,0,1,72,Calm
1,158.3068558000 ,-70.4478623800 ,0,1,72,Calm
1,158.4096840000 ,-70.7538785500 ,0,1,72,Calm
1,158.5115075000 ,-69.9899350600 ,0,1,72,Calm
1,158.6181158000 ,-70.7456623600 ,0,1,72,Calm
1,158.7244294000 ,-68.9429874300 ,0,1,72,Calm
1,158.8281333000 ,NaN,0,1,72,Calm
1,158.9340114000 ,-69.2196125100 ,0,1,72,Calm
1,159.0405544000 ,-69.7850726700 ,0,1,72,Calm
1,159.1449978000 ,-66.7030587700 ,0,1,72,Calm
1,159.2515395000 ,-64.7852898900 ,0,1,72,Calm
1,159.3577995000 ,-63.5646979600 ,0,1,72,Calm
1,159.4618792000 ,-68.5757468500 ,0,1,72,Calm
1,159.5644568000 ,-56.8048973500 ,0,1,72,Calm
1,159.6710382000 ,-54.4786286300 ,0,1,72,Calm
1,159.7764926000 ,-70.1347844000 ,0,1,72,Calm
1,159.8786865000 ,-69.3440024300 ,0,1,72,Calm
1,159.9814467000 ,-67.7285925700 ,0,1,72,Calm
1,160.0880753000 ,-67.3434357500 ,0,1,72,Calm
1,160.1933523000 ,-66.6528391600 ,0,1,72,Calm
1,160.2954125000 ,-68.4363601000 ,0,1,72,Calm
1,160.4020744000 ,-67.0294085900 ,0,1,72,Calm
1,160.5075940000 ,-51.6916965200 ,0,1,72,Calm
1,160.6121106000 ,-59.5288115800 ,0,1,72,Calm
1,160.7187986000 ,-63.5251428600 ,0,1,72,Calm
1,160.8242817000 ,-65.5536991400 ,0,1,72,Calm
1,160.9288407000 ,-56.5369142900 ,0,1,72,Calm
1,161.0354001000 ,-55.7484203400 ,0,1,72,Calm
1,161.1413087000 ,-55.9341714300 ,0,1,72,Calm
1,161.2455449000 ,-55.4587943200 ,0,1,72,Calm
1,161.3521717000 ,-68.8787027900 ,0,1,72,Calm
1,161.4579137000 ,-53.0179972300 ,0,1,72,Calm
1,161.5623496000 ,-69.4047676800 ,0,1,72,Calm
1,161.6667577000 ,-53.2918813400 ,0,1,72,Calm
1,161.7733972000 ,-68.1480274000 ,0,1,72,Calm
1,161.8789538000 ,-56.3830238900 ,0,1,72,Calm
1,161.9842640000 ,-54.9296685800 ,0,1,72,Calm
1,162.0909570000 ,-55.9945522400 ,0,1,72,Calm
1,162.1957279000 ,-54.4231175900 ,0,1,72,Calm
1,162.3023429000 ,-66.2367120400 ,0,1,72,Calm
1,162.4076778000 ,-68.5566076700 ,0,1,72,Calm
1,162.5123800000 ,-59.7247087200 ,0,1,72,Calm
1,162.6188332000 ,-68.8967316700 ,0,1,72,Calm
1,162.7247796000 ,-68.8217352300 ,0,1,72,Calm
1,162.8289781000 ,-55.7256167400 ,0,1,72,Calm
1,162.9355838000 ,-69.1951630500 ,0,1,72,Calm
1,163.0413218000 ,-69.8772757200 ,0,1,72,Calm
1,163.1456032000 ,-68.5675031600 ,0,1,72,Calm
1,163.2513137000 ,-61.8784003600 ,0,1,72,Calm
1,163.3579536000 ,-50.4158063000 ,0,1,72,Calm
1,163.4624551000 ,-53.2064551000 ,0,1,72,Calm
1,163.5686922000 ,-51.8559142900 ,0,1,72,Calm
1,163.6746908000 ,-49.8889970300 ,0,1,72,Calm
1,163.7772335000 ,-52.9459520800 ,0,1,72,Calm
1,163.8792666000 ,-53.2284457200 ,0,1,72,Calm
1,163.9858695000 ,-50.0937977500 ,0,1,72,Calm
1,164.0917512000 ,-56.5773674300 ,0,1,72,Calm
1,164.1959415000 ,-61.3045374400 ,0,1,72,Calm
1,164.3026000000 ,-69.1487608100 ,0,1,72,Calm
1,164.4084815000 ,-70.3590445200 ,0,1,72,Calm
1,164.5106784000 ,-69.5147613200 ,0,1,72,Calm
1,164.6127459000 ,-70.4532096400 ,0,1,72,Calm
1,164.7193671000 ,-70.7441464300 ,0,1,72,Calm
1,164.8251617000 ,-57.5708933800 ,0,1,72,Calm
1,164.9293876000 ,NaN,0,1,72,Calm
1,165.0352082000 ,-64.8910907500 ,0,1,72,Calm
1,165.1418557000 ,-70.8264731100 ,0,1,72,Calm
1,165.2461759000 ,-71.6047423100 ,0,1,72,Calm
1,165.3527585000 ,-71.9129168400 ,0,1,72,Calm
1,165.4585945000 ,-69.7089164900 ,0,1,72,Calm
1,165.5609337000 ,-70.1778255600 ,0,1,72,Calm
1,165.6630145000 ,-71.4919334600 ,0,1,72,Calm
1,165.7696820000 ,-71.4341794600 ,0,1,72,Calm
1,165.8757473000 ,-69.9673563900 ,0,1,72,Calm
1,165.9798100000 ,-70.1902913500 ,0,1,72,Calm
1,166.0864924000 ,-70.4931139900 ,0,1,72,Calm
1,166.1922056000 ,-70.2771470300 ,0,1,72,Calm
1,166.2971048000 ,-70.0653495000 ,0,1,72,Calm
1,166.4037225000 ,-69.1119849900 ,0,1,72,Calm
1,166.5090378000 ,-69.2791776200 ,0,1,72,Calm
1,166.6133085000 ,-68.7308526400 ,0,1,72,Calm
1,166.7199319000 ,-66.1057756400 ,0,1,72,Calm
1,166.8258993000 ,-67.1608728000 ,0,1,72,Calm
1,166.9300682000 ,-67.9673949400 ,0,1,72,Calm
1,167.0336043000 ,-68.7332271200 ,0,1,72,Calm
1,167.1402013000 ,-69.6145446800 ,0,1,72,Calm
1,167.2467306000 ,-70.2607160900 ,0,1,72,Calm
1,167.3533081000 ,-69.8769234000 ,0,1,72,Calm
1,167.4587930000 ,-68.8280064200 ,0,1,72,Calm
1,167.5634278000 ,-69.0770419100 ,0,1,72,Calm
1,167.6691182000 ,-70.2204987500 ,0,1,72,Calm
1,167.7757416000 ,-71.2266274900 ,0,1,72,Calm
1,167.8801057000 ,-71.0312484800 ,0,1,72,Calm
1,167.9866970000 ,-70.1347382900 ,0,1,72,Calm
1,168.0926364000 ,-70.1477372000 ,0,1,72,Calm
1,168.1969446000 ,-70.0549628600 ,0,1,72,Calm
1,168.3035907000 ,-69.8857639900 ,0,1,72,Calm
1,168.4093277000 ,-71.2020632400 ,0,1,72,Calm
1,168.5136503000 ,-71.0602681900 ,0,1,72,Calm
1,168.6194049000 ,-70.6224185000 ,0,1,72,Calm
1,168.7260304000 ,-71.9146498800 ,0,1,72,Calm
1,168.8304055000 ,-72.1869178800 ,0,1,72,Calm
1,168.9370848000 ,-71.5080597600 ,0,1,72,Calm
1,169.0426030000 ,-71.2364210200 ,0,1,72,Calm
1,169.1452398000 ,-72.2909934900 ,0,1,72,Calm
1,169.2471328000 ,-70.5609712000 ,0,1,72,Calm
1,169.3523369000 ,-70.3258723800 ,0,1,72,Calm
1,169.4587565000 ,-71.1931387100 ,0,1,72,Calm
1,169.5638455000 ,-69.3313629100 ,0,1,72,Calm
1,169.6704922000 ,-69.0129427700 ,0,1,72,Calm
1,169.7759613000 ,-71.3245996300 ,0,1,72,Calm
1,169.8787166000 ,-69.9991200800 ,0,1,72,Calm
1,169.9807835000 ,-71.3327004800 ,0,1,72,Calm
1,170.0837851000 ,-71.3965985300 ,0,1,72,Calm
1,170.1904362000 ,-70.0841672100 ,0,1,72,Calm
1,170.2954755000 ,-69.6829420500 ,0,1,72,Calm
1,170.3974998000 ,-72.6745116600 ,0,1,72,Calm
1,170.5041237000 ,-72.0518978300 ,0,1,72,Calm
1,170.6093050000 ,-71.5778846000 ,0,1,72,Calm
1,170.7123257000 ,-70.7607177800 ,0,1,72,Calm
1,170.8143152000 ,-71.4884158800 ,0,1,72,Calm
1,170.9209320000 ,-71.6273168800 ,0,1,72,Calm
1,171.0260026000 ,-72.4741692500 ,0,1,72,Calm
1,171.1290376000 ,-71.8365670700 ,0,1,72,Calm
1,171.2356923000 ,-71.9144998200 ,0,1,72,Calm
1,171.3423329000 ,-71.8825042500 ,0,1,72,Calm
1,171.4457378000 ,-69.7383758800 ,0,1,72,Calm
1,171.5478798000 ,-70.5435740000 ,0,1,72,Calm
1,171.6544165000 ,-70.5804262200 ,0,1,72,Calm
1,171.7573788000 ,-71.0776266600 ,0,1,72,Calm
1,171.8624676000 ,-70.0173545900 ,0,1,72,Calm
1,171.9645930000 ,-70.5455342700 ,0,1,72,Calm
1,172.0712203000 ,-71.6692616800 ,0,1,72,Calm
1,172.1759900000 ,-71.9528719800 ,0,1,72,Calm
1,172.2812902000 ,-72.6717578100 ,0,1,72,Calm
1,172.3879577000 ,-72.4385442500 ,0,1,72,Calm
1,172.4927095000 ,-68.9455157900 ,0,1,72,Calm
1,172.5960758000 ,-73.0099389300 ,0,1,72,Calm
1,172.6981035000 ,-69.4952039100 ,0,1,72,Calm
1,172.8047187000 ,-70.5572770700 ,0,1,72,Calm
1,172.9093338000 ,-71.8209356600 ,0,1,72,Calm
1,173.0147808000 ,-71.8044286200 ,0,1,72,Calm
1,173.1177598000 ,-72.2280003100 ,0,1,72,Calm
1,173.2244522000 ,-72.0075884000 ,0,1,72,Calm
1,173.3295456000 ,-70.4274641300 ,0,1,72,Calm
1,173.4315427000 ,-71.2734427500 ,0,1,72,Calm
1,173.5381734000 ,-71.3316788800 ,0,1,72,Calm
1,173.6439379000 ,-71.7183874700 ,0,1,72,Calm
1,173.7483801000 ,-72.1176374600 ,0,1,72,Calm
1,173.8549598000 ,-70.7044694200 ,0,1,72,Calm
1,173.9606065000 ,-71.2492576400 ,0,1,72,Calm
1,174.0629433000 ,-70.8838414400 ,0,1,72,Calm
1,174.1651709000 ,-72.3703717600 ,0,1,72,Calm
1,174.2717845000 ,-70.1216379400 ,0,1,72,Calm
1,174.3772273000 ,-70.7896105900 ,0,1,72,Calm
1,174.4817753000 ,-70.4964150000 ,0,1,72,Calm
1,174.5884489000 ,-69.8998508800 ,0,1,72,Calm
1,174.6940244000 ,-70.3998434500 ,0,1,72,Calm
1,174.7985993000 ,-70.4290175000 ,0,1,72,Calm
1,174.9052903000 ,-71.5455435900 ,0,1,72,Calm
1,175.0106165000 ,-67.8997744500 ,0,1,72,Calm
1,175.1130697000 ,-70.1166150700 ,0,1,72,Calm
1,175.2150798000 ,-70.7674796900 ,0,1,72,Calm
1,175.3200260000 ,-69.8191117900 ,0,1,72,Calm
1,175.4265858000 ,-71.1623872300 ,0,1,72,Calm
1,175.5316715000 ,-70.3473670600 ,0,1,72,Calm
1,175.6384686000 ,-70.7074304000 ,0,1,72,Calm
1,175.7440113000 ,-72.6720495800 ,0,1,72,Calm
1,175.8465483000 ,-73.0254232300 ,0,1,72,Calm
1,175.9484316000 ,-71.8540257400 ,0,1,72,Calm
1,176.0550548000 ,-72.6981255000 ,0,1,72,Calm
1,176.1605895000 ,-72.0217581000 ,0,1,72,Calm
1,176.2649635000 ,-71.6018316600 ,0,1,72,Calm
1,176.3715643000 ,-71.5214028600 ,0,1,72,Calm
1,176.4772660000 ,-70.0460678700 ,0,1,72,Calm
1,176.5809742000 ,-71.9637749600 ,0,1,72,Calm
1,176.6876039000 ,-70.8936966900 ,0,1,72,Calm
1,176.7939928000 ,-71.3436409900 ,0,1,72,Calm
1,176.8964657000 ,-70.7406970300 ,0,1,72,Calm
1,176.9985683000 ,-71.6911444300 ,0,1,72,Calm
1,177.1052628000 ,-71.2825671400 ,0,1,72,Calm
1,177.2106267000 ,-71.3448511200 ,0,1,72,Calm
1,177.3153115000 ,-70.6198780500 ,0,1,72,Calm
1,177.4219248000 ,-71.5621707400 ,0,1,72,Calm
1,177.5273508000 ,-70.1568661200 ,0,1,72,Calm
1,177.6319848000 ,-71.8393464700 ,0,1,72,Calm
1,177.7386043000 ,-70.8386268200 ,0,1,72,Calm
1,177.8439333000 ,-70.6063086600 ,0,1,72,Calm
1,177.9485807000 ,-69.0451671600 ,0,1,72,Calm
1,178.0551667000 ,-70.2660371700 ,0,1,72,Calm
1,178.1606323000 ,-73.0782204700 ,0,1,72,Calm
1,178.2652702000 ,-70.7517004700 ,0,1,72,Calm
1,178.3704591000 ,-72.4288592100 ,0,1,72,Calm
1,178.4771281000 ,-70.0135363600 ,0,1,72,Calm
1,178.5830233000 ,-71.4699269000 ,0,1,72,Calm
1,178.6897643000 ,-71.1983999700 ,0,1,72,Calm
1,178.7957516000 ,-68.9974827200 ,0,1,72,Calm
1,178.8986988000 ,-64.8689120700 ,0,1,72,Calm
1,179.0054101000 ,-70.5828242200 ,0,1,72,Calm
1,179.1107034000 ,-69.1722190200 ,0,1,72,Calm
1,179.2153370000 ,-69.1971313400 ,0,1,72,Calm
1,179.3219953000 ,-69.8342095300 ,0,1,72,Calm
1,179.4278183000 ,-65.2878846600 ,0,1,72,Calm
1,179.5321082000 ,-65.8574133900 ,0,1,72,Calm
1,179.6387274000 ,-54.4409599400 ,0,1,72,Calm
1,179.7443896000 ,-56.5977535100 ,0,1,72,Calm
1,179.8486670000 ,-68.0646937600 ,0,1,72,Calm
1,179.9552430000 ,-71.1103317500 ,0,1,72,Calm
1,180.0610446000 ,-72.5173393900 ,0,1,84,Calm
1,180.1653531000 ,-71.1700690600 ,0,1,84,Calm
1,180.2705562000 ,-70.5096358300 ,0,1,84,Calm
1,180.3771594000 ,-69.1181060200 ,0,1,84,Calm
1,180.4819304000 ,-71.7101072300 ,0,1,84,Calm
1,180.5848045000 ,-71.3240703700 ,0,1,84,Calm
1,180.6914215000 ,-72.3832657700 ,0,1,84,Calm
1,180.7967317000 ,-71.6265636700 ,0,1,84,Calm
1,180.8999355000 ,-70.4342838500 ,0,1,84,Calm
1,181.0044616000 ,-71.0201417800 ,0,1,84,Calm
1,181.1111332000 ,-70.8979259100 ,0,1,84,Calm
1,181.2153485000 ,-72.7180871000 ,0,1,84,Calm
1,181.3219864000 ,-71.3705853300 ,0,1,84,Calm
1,181.4277764000 ,-69.4409516700 ,0,1,84,Calm
1,181.5298201000 ,-69.6392778000 ,0,1,84,Calm
1,181.6344823000 ,NaN,0,1,84,Calm
1,181.7402915000 ,-71.3691515000 ,0,1,84,Calm
1,181.8461622000 ,-71.6052568500 ,0,1,84,Calm
1,181.9527927000 ,-73.1891466800 ,0,1,84,Calm
1,182.0593895000 ,-71.3788901600 ,0,1,84,Calm
1,182.1647003000 ,-71.9810212100 ,0,1,84,Calm
1,182.2712585000 ,-69.6498826800 ,0,1,84,Calm
1,182.3778023000 ,-69.7605273400 ,0,1,84,Calm
1,182.4815375000 ,-72.7033715400 ,0,1,84,Calm
1,182.5869279000 ,-73.1434757500 ,0,1,84,Calm
1,182.6936454000 ,-70.2562723100 ,0,1,84,Calm
1,182.7981562000 ,-70.0560405400 ,0,1,84,Calm
1,182.9048327000 ,-67.4934873400 ,0,1,84,Calm
1,183.0097553000 ,-70.2098532000 ,0,1,84,Calm
1,183.1145042000 ,-70.6349928900 ,0,1,84,Calm
1,183.2210956000 ,-69.9087639900 ,0,1,84,Calm
1,183.3268599000 ,-72.3254361400 ,0,1,84,Calm
1,183.4309134000 ,-71.4384120400 ,0,1,84,Calm
1,183.5330242000 ,NaN,0,1,84,Calm
1,183.6388299000 ,-69.7642933300 ,0,1,84,Calm
1,183.7455326000 ,-70.0876511800 ,0,1,84,Calm
1,183.8511880000 ,-67.6849172000 ,0,1,84,Calm
1,183.9577194000 ,-67.1997480300 ,0,1,84,Calm
1,184.0624767000 ,-70.6843303700 ,0,1,84,Calm
1,184.1642033000 ,-71.3253969600 ,0,1,84,Calm
1,184.2699818000 ,-68.9736998500 ,0,1,84,Calm
1,184.3766830000 ,-69.8213982000 ,0,1,84,Calm
1,184.4790769000 ,-70.2369563000 ,0,1,84,Calm
1,184.5811394000 ,-67.6835670600 ,0,1,84,Calm
1,184.6874056000 ,-65.1183036600 ,0,1,84,Calm
1,184.7935952000 ,-68.6089955200 ,0,1,84,Calm
1,184.8977216000 ,-69.5637949400 ,0,1,84,Calm
1,185.0043209000 ,-69.4614043700 ,0,1,84,Calm
1,185.1102591000 ,-69.0952318200 ,0,1,84,Calm
1,185.2142593000 ,-70.1132221700 ,0,1,84,Calm
1,185.3208819000 ,-67.9542917400 ,0,1,84,Calm
1,185.4268605000 ,-69.0581593100 ,0,1,84,Calm
1,185.5309133000 ,-72.1566090200 ,0,1,84,Calm
1,185.6339713000 ,-66.0604681400 ,0,1,84,Calm
1,185.7406538000 ,-64.2986217600 ,0,1,84,Calm
1,185.8453510000 ,-67.6812663300 ,0,1,84,Calm
1,185.9472022000 ,-69.4279300000 ,0,1,84,Calm
1,186.0538430000 ,-68.8333477600 ,0,1,84,Calm
1,186.1599227000 ,-68.0966556300 ,0,1,84,Calm
1,186.2617952000 ,-69.2105662200 ,0,1,84,Calm
1,186.3638965000 ,-66.9065040500 ,0,1,84,Calm
1,186.4704748000 ,-69.0269967300 ,0,1,84,Calm
1,186.5765160000 ,-70.0324694000 ,0,1,84,Calm
1,186.6803448000 ,-67.9965929000 ,0,1,84,Calm
1,186.7869584000 ,-70.6767928600 ,0,1,84,Calm
1,186.8931970000 ,-69.7928336500 ,0,1,84,Calm
1,186.9967337000 ,-70.5628981100 ,0,1,84,Calm
1,187.1034468000 ,-70.9724423400 ,0,1,84,Calm
1,187.2098230000 ,-71.1410356600 ,0,1,84,Calm
1,187.3131596000 ,-68.8916117300 ,0,1,84,Calm
1,187.4198092000 ,-69.4682828900 ,0,1,84,Calm
1,187.5255253000 ,-71.1694521500 ,0,1,84,Calm
1,187.6295510000 ,-70.3416163900 ,0,1,84,Calm
1,187.7356833000 ,NaN,0,1,84,Calm
1,187.8414463000 ,-70.7590448200 ,0,1,84,Calm
1,187.9459813000 ,-70.9995140300 ,0,1,84,Calm
1,188.0525743000 ,-68.5051189000 ,0,1,84,Calm
1,188.1588281000 ,-69.9865666200 ,0,1,84,Calm
1,188.2622888000 ,-69.7362940600 ,0,1,84,Calm
1,188.3688925000 ,-69.8089951100 ,0,1,84,Calm
1,188.4755048000 ,-67.0754831600 ,0,1,84,Calm
1,188.5787808000 ,-68.9839872300 ,0,1,84,Calm
1,188.6853493000 ,-68.4656424400 ,0,1,84,Calm
1,188.7910182000 ,-68.0889424500 ,0,1,84,Calm
1,188.8951810000 ,-68.9328046700 ,0,1,84,Calm
1,189.0018656000 ,-71.0834121200 ,0,1,84,Calm
1,189.1075600000 ,-70.5763588900 ,0,1,84,Calm
1,189.2117178000 ,-70.3500727200 ,0,1,84,Calm
1,189.3144399000 ,-68.2086556500 ,0,1,84,Calm
1,189.4211118000 ,-68.8239573900 ,0,1,84,Calm
1,189.5259726000 ,-70.2530247600 ,0,1,84,Calm
1,189.6279754000 ,-70.4772052400 ,0,1,84,Calm
1,189.7345800000 ,-70.8262226600 ,0,1,84,Calm
1,189.8405550000 ,-71.1875960400 ,0,1,84,Calm
1,189.9446664000 ,-70.6752014700 ,0,1,84,Calm
1,190.0512888000 ,-71.9231532000 ,0,1,84,Calm
1,190.1572345000 ,-70.6227480900 ,0,1,84,Calm
1,190.2613902000 ,-69.7247825900 ,0,1,84,Calm
1,190.3679766000 ,-70.2105073200 ,0,1,84,Calm
1,190.4737030000 ,-59.1058714900 ,0,1,84,Calm
1,190.5781255000 ,-60.6792740900 ,0,1,84,Calm
1,190.6847173000 ,-68.9720093100 ,0,1,84,Calm
1,190.7908328000 ,-69.7641129000 ,0,1,84,Calm
1,190.8948719000 ,-29.4229540100 ,0,1,84,Calm
1,190.9997354000 ,-26.6666318800 ,0,1,84,Calm
1,191.1063890000 ,-25.4022959100 ,0,1,84,Calm
1,191.2122730000 ,-27.4301183300 ,0,1,84,Calm
1,191.3163853000 ,-31.1949708100 ,0,1,84,Calm
1,191.4222222000 ,-34.9518171400 ,0,1,84,Calm
1,191.5282132000 ,-40.9157941200 ,0,1,84,Calm
1,191.6348689000 ,-62.9960826100 ,0,1,84,Calm
1,191.7408120000 ,-63.9765809600 ,0,1,84,Calm
1,191.8450366000 ,-64.8867299300 ,0,1,84,Calm
1,191.9516828000 ,-61.1311606000 ,0,1,84,Calm
1,192.0575302000 ,-59.9986867100 ,0,1,84,Calm
1,192.1616881000 ,-65.4005956400 ,0,1,84,Calm
1,192.2683552000 ,-68.2101820000 ,0,1,84,Calm
1,192.3741485000 ,-69.9608067900 ,0,1,84,Calm
1,192.4782459000 ,-43.6276186700 ,0,1,84,Calm
1,192.5837434000 ,-37.6480512900 ,0,1,84,Calm
1,192.6903887000 ,-40.4137728200 ,0,1,84,Calm
1,192.7950483000 ,-45.0942687300 ,0,1,84,Calm
1,192.9017315000 ,-46.9378048300 ,0,1,84,Calm
1,193.0075405000 ,-50.0917548300 ,0,1,84,Calm
1,193.1118313000 ,-49.5123520300 ,0,1,84,Calm
1,193.2184412000 ,-63.6868384400 ,0,1,84,Calm
1,193.3242810000 ,-66.4879525600 ,0,1,84,Calm
1,193.4285635000 ,-69.4438706500 ,0,1,84,Calm
1,193.5351204000 ,-68.8383750100 ,0,1,84,Calm
1,193.6409122000 ,-69.6826895100 ,0,1,84,Calm
1,193.7452329000 ,-69.5446089500 ,0,1,84,Calm
1,193.8518681000 ,-64.2577351600 ,0,1,84,Calm
1,193.9575440000 ,-59.9861135200 ,0,1,84,Calm
1,194.0599870000 ,-63.6939817700 ,0,1,84,Calm
1,194.1665135000 ,-69.6828250800 ,0,1,84,Calm
1,194.2728069000 ,-52.8470664800 ,0,1,84,Calm
1,194.3766698000 ,-43.7086178400 ,0,1,84,Calm
1,194.4832345000 ,-48.9233609000 ,0,1,84,Calm
1,194.5899030000 ,-49.9999537300 ,0,1,84,Calm
1,194.6953458000 ,-50.2335032400 ,0,1,84,Calm
